species,lon,lat,source
Rhopias gularis,-48.583333,-24.583333,Hasui
Merulaxis ater,-48.583333,-24.583333,Hasui
Phylloscartes oustaleti,-48.583333,-24.583333,Hasui
Lipaugus lanioides,-48.583333,-24.583333,Hasui
Neopelma chrysolophum,-47.6,-23.433333,Hasui
Philydor atricapillus,-47.466667,-24.683333,Hasui
Sclerurus scansor,-47.466667,-24.683333,Hasui
Mionectes rufiventris,-47.466667,-24.683333,Hasui
Schiffornis virescens,-47.466667,-24.683333,Hasui
Terenura maculata,-47.466667,-24.683333,Hasui
Myrmotherula unicolor,-47.466667,-24.683333,Hasui
Hemitriccus orbitatus,-47.466667,-24.683333,Hasui
Ilicura militaris,-47.466667,-24.683333,Hasui
Hemitriccus orbitatus,-47.5,-24.633333,Hasui
Philydor atricapillus,-47.5,-24.633333,Hasui
Sclerurus scansor,-47.5,-24.633333,Hasui
Myrmotherula unicolor,-47.5,-24.633333,Hasui
Mionectes rufiventris,-47.5,-24.633333,Hasui
Schiffornis virescens,-47.5,-24.633333,Hasui
Philydor atricapillus,-47.416667,-24.633333,Hasui
Myrmotherula unicolor,-47.416667,-24.633333,Hasui
Mionectes rufiventris,-47.416667,-24.633333,Hasui
Schiffornis virescens,-47.416667,-24.633333,Hasui
Anabazenops fuscus,-47.483333,-24.366667,Hasui
Philydor atricapillus,-47.483333,-24.366667,Hasui
Myrmotherula unicolor,-47.483333,-24.366667,Hasui
Philydor atricapillus,-47.55,-24.7,Hasui
Sclerurus scansor,-47.55,-24.7,Hasui
Myrmotherula unicolor,-47.55,-24.7,Hasui
Myrmotherula unicolor,-47.533333,-24.683333,Hasui
Haplospiza unicolor,-47.533333,-24.683333,Hasui
Philydor atricapillus,-47.533333,-24.683333,Hasui
Schiffornis virescens,-47.533333,-24.683333,Hasui
Anabacerthia amaurotis,-47.55,-24.7,Hasui
Anabacerthia lichtensteini,-47.55,-24.7,Hasui
Drymophila ochropyga,-47.55,-24.7,Hasui
Phylloscartes oustaleti,-47.55,-24.7,Hasui
Schiffornis virescens,-47.55,-24.7,Hasui
Carpornis cucullata,-47.55,-24.7,Hasui
Philydor atricapillus,-40.3667,-19.8333,Hasui
Cichlocolaptes leucophrus,-40.3667,-19.8333,Hasui
Sclerurus scansor,-40.3667,-19.8333,Hasui
Myrmotherula urosticta,-40.3667,-19.8333,Hasui
Cranioleuca pallida,-40.3667,-19.8333,Hasui
Hemitriccus orbitatus,-40.3667,-19.8333,Hasui
Anabazenops fuscus,-46.716667,-23.45,Hasui
Sclerurus scansor,-46.716667,-23.45,Hasui
Hemitriccus orbitatus,-46.716667,-23.45,Hasui
Philydor atricapillus,-48.85,-26.0167,Hasui
Sclerurus scansor,-47.4,-20.533333,Hasui
Lipaugus lanioides,-47.4,-20.533333,Hasui
Sclerurus scansor,-51.333333,-24.933333,Hasui
Schiffornis virescens,-51.333333,-24.933333,Hasui
Heliobletus contaminatus,-51.583333,-25.916667,Hasui
Mionectes rufiventris,-51.583333,-25.916667,Hasui
Schiffornis virescens,-51.583333,-25.916667,Hasui
Cranioleuca pallida,-46.816667,-23.833333,Hasui
Heliobletus contaminatus,-46.816667,-23.833333,Hasui
Schiffornis virescens,-46.816667,-23.833333,Hasui
Philydor atricapillus,-50.416667,-22.666667,Hasui
Anabacerthia lichtensteini,-50.416667,-22.666667,Hasui
Terenura maculata,-50.416667,-22.666667,Hasui
Phylloscartes paulista,-50.416667,-22.666667,Hasui
Hemitriccus orbitatus,-50.416667,-22.666667,Hasui
Ilicura militaris,-50.416667,-22.666667,Hasui
Schiffornis virescens,-50.416667,-22.666667,Hasui
Mionectes rufiventris,-46.383333,-23.833333,Hasui
Hemitriccus orbitatus,-46.466667,-23.9,Hasui
Anabacerthia amaurotis,-49.233333,-26.433333,Hasui
Philydor atricapillus,-49.233333,-26.433333,Hasui
Rhopias gularis,-49.233333,-26.433333,Hasui
Philydor atricapillus,-40.066667,-19.416667,Hasui
Philydor atricapillus,-51.4,-27.616667,Hasui
Cranioleuca pallida,-45.2053,-23.2469,Hasui
Piprites pileata,-50,-24.7833,Hasui
Schiffornis virescens,-45.568889,-23.731944,Hasui
Philydor atricapillus,-45.568889,-23.731944,Hasui
Anabazenops fuscus,-45.568889,-23.731944,Hasui
Drymophila ochropyga,-45.568889,-23.731944,Hasui
Phylloscartes oustaleti,-45.568889,-23.731944,Hasui
Mionectes rufiventris,-45.568889,-23.731944,Hasui
Merulaxis ater,-45.45,-23.55,Hasui
Philydor atricapillus,-45.45,-23.55,Hasui
Anabazenops fuscus,-45.45,-23.55,Hasui
Drymophila ochropyga,-45.45,-23.55,Hasui
Rhopias gularis,-45.45,-23.55,Hasui
Philydor atricapillus,-45.4167,-23.6167,Hasui
Haplospiza unicolor,-45.4167,-23.6167,Hasui
Schiffornis virescens,-51.5,-25.166667,Hasui
Heliobletus contaminatus,-51.5,-25.166667,Hasui
Schiffornis virescens,-46.666667,-23,Hasui
Hypoedaleus guttatus,-51.333333,-24.55,Hasui
Anabacerthia lichtensteini,-51.333333,-24.55,Hasui
Cichlocolaptes leucophrus,-51.333333,-24.55,Hasui
Drymophila ochropyga,-51.333333,-24.55,Hasui
Sclerurus scansor,-51.333333,-24.55,Hasui
Heliobletus contaminatus,-51.333333,-24.55,Hasui
Mionectes rufiventris,-51.333333,-24.55,Hasui
Phylloscartes difficilis,-51.333333,-24.55,Hasui
Schiffornis virescens,-51.333333,-24.55,Hasui
Haplospiza unicolor,-51.333333,-24.55,Hasui
Saltator fuliginosus,-51.333333,-24.55,Hasui
Mionectes rufiventris,-47.925849,-25.082277,Hasui
Philydor atricapillus,-47.917417,-25.068238,Hasui
Mionectes rufiventris,-47.917417,-25.068238,Hasui
Carpornis cucullata,-48.121399,-25.06202,Hasui
Anabacerthia lichtensteini,-47.95,-25.016667,Hasui
Mionectes rufiventris,-47.95,-25.016667,Hasui
Ilicura militaris,-47.95,-25.016667,Hasui
Schiffornis virescens,-47.95,-25.016667,Hasui
Cranioleuca pallida,-45.583333,-22.733333,Hasui
Heliobletus contaminatus,-45.583333,-22.733333,Hasui
Piprites pileata,-45.583333,-22.733333,Hasui
Schiffornis virescens,-45.583333,-22.733333,Hasui
Haplospiza unicolor,-47.109444,-22.822778,Hasui
Mionectes rufiventris,-47.109444,-22.822778,Hasui
Hemitriccus orbitatus,-48.563611,-23.672778,Hasui
Sclerurus scansor,-48.604444,-23.702778,Hasui
Anabazenops fuscus,-46.6,-22.783333,Hasui
Philydor atricapillus,-49.0833,-27.2167,Hasui
Anabazenops fuscus,-49.0833,-27.2167,Hasui
Cichlocolaptes leucophrus,-45.9,-23.65,Hasui
Drymophila ochropyga,-45.9,-23.65,Hasui
Rhopias gularis,-45.9,-23.65,Hasui
Anabazenops fuscus,-45.916667,-23.75,Hasui
Cranioleuca pallida,-45.916667,-23.75,Hasui
Cichlocolaptes leucophrus,-45.916667,-23.75,Hasui
Heliobletus contaminatus,-45.916667,-23.75,Hasui
Merulaxis ater,-45.916667,-23.75,Hasui
Schiffornis virescens,-48.7833,-22.2,Hasui
Heliobletus contaminatus,-51.583333,-26.083333,Hasui
Mionectes rufiventris,-51.583333,-26.083333,Hasui
Schiffornis virescens,-51.583333,-26.083333,Hasui
Rhopias gularis,-45.9,-23.766667,Hasui
Anabazenops fuscus,-45.9,-23.766667,Hasui
Philydor atricapillus,-45.9,-23.766667,Hasui
Schiffornis virescens,-45.9,-23.766667,Hasui
Philydor atricapillus,-45.866667,-23.716667,Hasui
Anabacerthia lichtensteini,-45.866667,-23.716667,Hasui
Sclerurus scansor,-45.866667,-23.716667,Hasui
Terenura maculata,-45.866667,-23.716667,Hasui
Myrmotherula unicolor,-45.866667,-23.716667,Hasui
Heliobletus contaminatus,-49.083333,-22.333333,Hasui
Anabacerthia lichtensteini,-49.083333,-22.333333,Hasui
Sclerurus scansor,-49.083333,-22.333333,Hasui
Terenura maculata,-49.083333,-22.333333,Hasui
Platyrinchus leucoryphus,-49.083333,-22.333333,Hasui
Hemitriccus orbitatus,-49.083333,-22.333333,Hasui
Sclerurus scansor,-51,-25.033333,Hasui
Schiffornis virescens,-51,-25.033333,Hasui
Cranioleuca pallida,-44.883333,-21.95,Hasui
Hemitriccus orbitatus,-48.866667,-22.966667,Hasui
Terenura maculata,-49.983333,-21.033333,Hasui
Drymophila genei,-44.5,-22.833333,Hasui
Cichlocolaptes leucophrus,-44.5,-22.833333,Hasui
Merulaxis ater,-44.5,-22.833333,Hasui
Neopelma chrysolophum,-44.5,-22.833333,Hasui
Philydor atricapillus,-48.15,-22.68,Hasui
Anabacerthia lichtensteini,-48.15,-22.68,Hasui
Sclerurus scansor,-48.15,-22.68,Hasui
Mionectes rufiventris,-48.15,-22.68,Hasui
Platyrinchus leucoryphus,-48.15,-22.68,Hasui
Hemitriccus orbitatus,-48.15,-22.68,Hasui
Schiffornis virescens,-48.15,-22.68,Hasui
Lipaugus lanioides,-48.15,-22.68,Hasui
Philydor atricapillus,-44.3,-23,Hasui
Merulaxis ater,-44.3,-23,Hasui
Mionectes rufiventris,-44.3,-23,Hasui
Ilicura militaris,-44.3,-23,Hasui
Rhopias gularis,-44.299972,-22.999771,Hasui
Drymophila ochropyga,-44.299972,-22.999771,Hasui
Ilicura militaris,-49.75,-21.6667,Hasui
Mionectes rufiventris,-52,-25.7,Hasui
Haplospiza unicolor,-52,-25.7,Hasui
Neopelma chrysolophum,-44.766667,-23.216667,Hasui
Terenura maculata,-43.416667,-21.033333,Hasui
Neopelma aurifrons,-42.65,-22.466667,Hasui
Neopelma aurifrons,-41.016667,-19.516667,Hasui
Anabacerthia amaurotis,-45.9,-23.65,Hasui
Anabazenops fuscus,-45.9,-23.65,Hasui
Mionectes rufiventris,-45.9,-23.65,Hasui
Neopelma chrysolophum,-45.9,-23.65,Hasui
Philydor atricapillus,-47.35,-24.183333,Hasui
Anabazenops fuscus,-47.35,-24.183333,Hasui
Schiffornis virescens,-47.35,-24.183333,Hasui
Lipaugus lanioides,-47.35,-24.183333,Hasui
Sclerurus scansor,-45.916667,-23.75,Hasui
Anabacerthia amaurotis,-45.916667,-23.75,Hasui
Carpornis cucullata,-45.916667,-23.75,Hasui
Cranioleuca pallida,-51.966667,-25.633333,Hasui
Heliobletus contaminatus,-51.966667,-25.633333,Hasui
Mionectes rufiventris,-51.966667,-25.633333,Hasui
Schiffornis virescens,-51.966667,-25.633333,Hasui
Philydor atricapillus,-43.4862,-23.009,Hasui
Ilicura militaris,-43.4862,-23.009,Hasui
Heliobletus contaminatus,-51.083333,-25.75,Hasui
Haplospiza unicolor,-51.083333,-25.75,Hasui
Heliobletus contaminatus,-51.333333,-25.583333,Hasui
Haplospiza unicolor,-51.25,-25.583333,Hasui
Heliobletus contaminatus,-51.166667,-25.666667,Hasui
Sclerurus scansor,-52.166667,-25.916667,Hasui
Rhopias gularis,-52.166667,-25.916667,Hasui
Heliobletus contaminatus,-52.166667,-25.916667,Hasui
Mionectes rufiventris,-52.166667,-25.916667,Hasui
Schiffornis virescens,-52.166667,-25.916667,Hasui
Anabacerthia lichtensteini,-48.716667,-23.383333,Hasui
Hemitriccus orbitatus,-48.716667,-23.383333,Hasui
Neopelma aurifrons,-42.633333,-19.516667,Hasui
Philydor atricapillus,-42.5,-19.5,Hasui
Sclerurus scansor,-42.5,-19.5,Hasui
Mionectes rufiventris,-42.5,-19.5,Hasui
Cichlocolaptes leucophrus,-42.5,-19.5,Hasui
Hemitriccus orbitatus,-42.5,-19.5,Hasui
Heliobletus contaminatus,-51.366667,-26.366667,Hasui
Schiffornis virescens,-51.366667,-26.366667,Hasui
Heliobletus contaminatus,-51.25,-25.833333,Hasui
Mionectes rufiventris,-52.133333,-25.8,Hasui
Schiffornis virescens,-52.133333,-25.8,Hasui
Schiffornis virescens,-51.166667,-24.966667,Hasui
Mionectes rufiventris,-52.25,-25.75,Hasui
Schiffornis virescens,-52.25,-25.75,Hasui
Haplospiza unicolor,-52.25,-25.75,Hasui
Heliobletus contaminatus,-51.416667,-25.25,Hasui
Neopelma chrysolophum,-47.966667,-24.066667,Hasui
Neopelma chrysolophum,-41.65,-21.816667,Hasui
Neopelma chrysolophum,-43.9,-21.7,Hasui
Anabacerthia amaurotis,-44.5,-22.833333,Hasui
Cranioleuca pallida,-44.5,-22.833333,Hasui
Heliobletus contaminatus,-44.5,-22.833333,Hasui
Sclerurus scansor,-44.5,-22.833333,Hasui
Dysithamnus xanthopterus,-44.5,-22.833333,Hasui
Onychorhynchus swainsoni,-44.5,-22.833333,Hasui
Phylloscartes difficilis,-44.5,-22.833333,Hasui
Carpornis cucullata,-44.5,-22.833333,Hasui
Sclerurus scansor,-42.75,-22.366667,Hasui
Anabacerthia amaurotis,-44.616667,-22.433333,Hasui
Mionectes rufiventris,-44.616667,-22.433333,Hasui
Lipaugus lanioides,-44.616667,-22.433333,Hasui
Cranioleuca pallida,-44.616667,-22.433333,Hasui
Anabazenops fuscus,-44.616667,-22.433333,Hasui
Anabacerthia lichtensteini,-44.616667,-22.433333,Hasui
Sclerurus scansor,-44.616667,-22.433333,Hasui
Schiffornis virescens,-44.616667,-22.433333,Hasui
Saltator fuliginosus,-44.616667,-22.433333,Hasui
Haplospiza unicolor,-44.616667,-22.433333,Hasui
Anabacerthia amaurotis,-44.533706,-22.337129,Hasui
Cichlocolaptes leucophrus,-44.533706,-22.337129,Hasui
Heliobletus contaminatus,-44.533706,-22.337129,Hasui
Ilicura militaris,-44.533706,-22.337129,Hasui
Cichlocolaptes leucophrus,-44.59713,-22.47167,Hasui
Terenura maculata,-44.59713,-22.47167,Hasui
Neopelma aurifrons,-40.5,-19.766667,Hasui
Heliobletus contaminatus,-52.083333,-25.916667,Hasui
Haplospiza unicolor,-52.133333,-25.766667,Hasui
Anabacerthia lichtensteini,-50.833333,-25.833333,Hasui
Heliobletus contaminatus,-50.833333,-25.833333,Hasui
Mionectes rufiventris,-52.033333,-25.833333,Hasui
Hemitriccus orbitatus,-51.0833,-21.3667,Hasui
Philydor atricapillus,-51.0833,-21.3667,Hasui
Ilicura militaris,-45.916667,-23.75,Hasui
Rhopias gularis,-45.916667,-23.75,Hasui
Myrmotherula unicolor,-45.916667,-23.75,Hasui
Philydor atricapillus,-45.916667,-23.75,Hasui
Philydor atricapillus,-39.7,-18.416667,Hasui
Cichlocolaptes leucophrus,-39.7,-18.416667,Hasui
Hypoedaleus guttatus,-39.7,-18.416667,Hasui
Myrmotherula urosticta,-39.7,-18.416667,Hasui
Anabacerthia lichtensteini,-42.5167,-19.95,Hasui
Sclerurus scansor,-42.5167,-19.95,Hasui
Philydor atricapillus,-40.3333,-19.0833,Hasui
Cichlocolaptes leucophrus,-40.3333,-19.0833,Hasui
Hypoedaleus guttatus,-40.3333,-19.0833,Hasui
Myrmotherula urosticta,-40.3333,-19.0833,Hasui
Anabacerthia lichtensteini,-41.766667,-18.833333,Hasui
Terenura maculata,-41.766667,-18.833333,Hasui
Carpornis cucullata,-42.3333,-22.3167,Hasui
Dysithamnus xanthopterus,-44.335963,-22.771333,Hasui
Drymophila genei,-44.335963,-22.771333,Hasui
Cranioleuca pallida,-44.335963,-22.771333,Hasui
Anabacerthia amaurotis,-44.335963,-22.771333,Hasui
Heliobletus contaminatus,-44.335963,-22.771333,Hasui
Drymophila genei,-41.8,-20.366667,Hasui
Drymophila ochropyga,-41.8,-20.366667,Hasui
Neopelma chrysolophum,-43.5,-20.133333,Hasui
Mionectes rufiventris,-43.5,-20.133333,Hasui
Neopelma chrysolophum,-43.45,-22.6,Hasui
Drymophila ochropyga,-42.75,-22.3667,Hasui
Sclerurus scansor,-52.916667,-25.833333,Hasui
Heliobletus contaminatus,-52.916667,-25.833333,Hasui
Mionectes rufiventris,-52.916667,-25.833333,Hasui
Schiffornis virescens,-52.916667,-25.833333,Hasui
Philydor atricapillus,-50,-24.783333,Hasui
Heliobletus contaminatus,-50,-24.783333,Hasui
Neopelma chrysolophum,-48.4,-22.783333,Hasui
Glaucidium mooreorum,-35.15166667,-8.661388889,Hasui
Tinamus solitarius,-36.1,-9.766666667,Hasui
Sclerurus scansor,-40.21611111,-7.38775,Hasui
Antilophia bokermanni,-39.30416667,-7.311111111,Hasui
Sclerurus scansor,-39.65694444,-7.475277778,Hasui
Sclerurus scansor,-39.65694444,-7.476388889,Hasui
Drymophila ochropyga,-42.95,-19.96666667,Hasui
Drymophila ferruginea,-42.95,-19.96666667,Hasui
Mionectes rufiventris,-42.95,-19.96666667,Hasui
Philydor atricapillus,-39.17722222,-16.37138889,Hasui
Myrmotherula snowi,-35.50555556,-7.588888889,Hasui
Xipholena atropurpurea,-35.86436111,-8.98225,Hasui
Conopophaga cearae,-35.19622222,-8.041027778,Hasui
Touit surdus,-34.90183333,-7.82675,Hasui
Sclerurus scansor,-39.65920278,-7.310555556,Hasui
Dysithamnus xanthopterus,-54.33333333,-24.5,Hasui
Rhopias gularis,-50,-24.78333333,Hasui
Rhopias gularis,-49.06666667,-25.35,Hasui
Rhopias gularis,-48.88333333,-25.36666667,Hasui
Rhopias gularis,-48.71666667,-25.45,Hasui
Rhopias gularis,-48.9,-26.76666667,Hasui
Rhopias gularis,-49.05,-26.93333333,Hasui
Rhopias gularis,-48.5,-27.6,Hasui
Myrmotherula unicolor,-42.75,-22.36666667,Hasui
Myrmotherula unicolor,-42.28333333,-22.58333333,Hasui
Myrmotherula unicolor,-43.45,-22.6,Hasui
Myrmotherula unicolor,-43.7,-22.6,Hasui
Myrmotherula unicolor,-43.03333333,-22.65,Hasui
Myrmotherula unicolor,-45.06666667,-23.43333333,Hasui
Myrmotherula unicolor,-46.31666667,-23.78333333,Hasui
Myrmotherula unicolor,-46.33333333,-23.95,Hasui
Myrmotherula unicolor,-46.6,-23.98333333,Hasui
Myrmotherula unicolor,-47.73333333,-24.21666667,Hasui
Myrmotherula unicolor,-47.61666667,-24.25,Hasui
Myrmotherula unicolor,-47.75,-24.25,Hasui
Myrmotherula unicolor,-47.85,-24.31666667,Hasui
Myrmotherula unicolor,-47.86666667,-24.33333333,Hasui
Myrmotherula unicolor,-47.83333333,-24.36666667,Hasui
Myrmotherula unicolor,-47.91666667,-24.38333333,Hasui
Myrmotherula unicolor,-47.63333333,-24.58333333,Hasui
Myrmotherula unicolor,-48.58333333,-24.58333333,Hasui
Myrmotherula unicolor,-47.5,-24.66666667,Hasui
Myrmotherula unicolor,-47.571052,-24.697539,Hasui
Myrmotherula unicolor,-48.71666667,-25.45,Hasui
Myrmotherula unicolor,-48.88333333,-25.45,Hasui
Myrmotherula unicolor,-48.83333333,-26.3,Hasui
Myrmotherula unicolor,-49.05,-26.93333333,Hasui
Myrmotherula urosticta,-39.7,-18.41666667,Hasui
Myrmotherula urosticta,-39.85,-18.73333333,Hasui
Myrmotherula urosticta,-40.25,-19.16666667,Hasui
Myrmotherula urosticta,-42.51666667,-19.5,Hasui
Myrmotherula urosticta,-41.01666667,-19.51666667,Hasui
Myrmotherula urosticta,-40.3,-19.58333333,Hasui
Myrmotherula urosticta,-40.36666667,-19.83333333,Hasui
Myrmotherula urosticta,-41.26666667,-19.83333333,Hasui
Myrmotherula urosticta,-40.15,-19.93333333,Hasui
Myrmotherula urosticta,-42.28333333,-22.46666667,Hasui
Terenura maculata,-40.25,-19.16666667,Hasui
Terenura maculata,-41.25,-19.33333333,Hasui
Terenura maculata,-42.51666667,-19.5,Hasui
Terenura maculata,-41.01666667,-19.51666667,Hasui
Terenura maculata,-40.36666667,-19.83333333,Hasui
Terenura maculata,-40.6,-19.91666667,Hasui
Terenura maculata,-49.93333333,-21.45,Hasui
Terenura maculata,-42.36666667,-21.96666667,Hasui
Terenura maculata,-49.06666667,-22.31666667,Hasui
Terenura maculata,-42.75,-22.36666667,Hasui
Terenura maculata,-44.63333333,-22.38333333,Hasui
Terenura maculata,-49.7,-22.41666667,Hasui
Terenura maculata,-42.96666667,-22.53333333,Hasui
Terenura maculata,-43.45,-22.6,Hasui
Terenura maculata,-50.4,-22.65,Hasui
Terenura maculata,-44,-22.93333333,Hasui
Terenura maculata,-45.06666667,-23.43333333,Hasui
Terenura maculata,-45.9,-23.65,Hasui
Terenura maculata,-47.98333333,-23.88333333,Hasui
Terenura maculata,-46.33333333,-23.95,Hasui
Terenura maculata,-47.73333333,-24.21666667,Hasui
Terenura maculata,-47.86666667,-24.33333333,Hasui
Terenura maculata,-47.91666667,-24.38333333,Hasui
Terenura maculata,-47.63333333,-24.58333333,Hasui
Terenura maculata,-48.58333333,-24.58333333,Hasui
Terenura maculata,-48,-24.68333333,Hasui
Terenura maculata,-47.571052,-24.697539,Hasui
Terenura maculata,-49.06666667,-25.35,Hasui
Terenura maculata,-48.71666667,-25.45,Hasui
Terenura maculata,-54.58333333,-25.55,Hasui
Terenura maculata,-48.83333333,-26.3,Hasui
Terenura sicki,-43.26666667,-22.7,Hasui
Dysithamnus xanthopterus,-49.05,-25.3,Hasui
Dysithamnus xanthopterus,-48.88333333,-25.36666667,Hasui
Rhopias gularis,-40.6,-19.91666667,Hasui
Rhopias gularis,-40.51666667,-20.1,Hasui
Rhopias gularis,-42.35,-21.11666667,Hasui
Rhopias gularis,-42.53333333,-22.26666667,Hasui
Rhopias gularis,-42.75,-22.36666667,Hasui
Rhopias gularis,-44.63333333,-22.38333333,Hasui
Rhopias gularis,-43.16666667,-22.5,Hasui
Rhopias gularis,-43.45,-22.6,Hasui
Rhopias gularis,-45.18333333,-22.6,Hasui
Rhopias gularis,-43.03333333,-22.65,Hasui
Rhopias gularis,-44.31666667,-22.68333333,Hasui
Rhopias gularis,-49.98333333,-22.9,Hasui
Rhopias gularis,-49.86666667,-22.98333333,Hasui
Rhopias gularis,-46.88333333,-23.18333333,Hasui
Rhopias gularis,-44.72813,-23.212287,Hasui
Rhopias gularis,-45.06666667,-23.43333333,Hasui
Rhopias gularis,-47.6,-23.43333333,Hasui
Rhopias gularis,-46.61666667,-23.53333333,Hasui
Rhopias gularis,-45.41666667,-23.61666667,Hasui
Rhopias gularis,-46.78333333,-23.61666667,Hasui
Rhopias gularis,-46.31666667,-23.78333333,Hasui
Rhopias gularis,-47.98333333,-23.88333333,Hasui
Rhopias gularis,-46.6,-23.98333333,Hasui
Rhopias gularis,-48.2,-24.1,Hasui
Rhopias gularis,-47.73333333,-24.21666667,Hasui
Rhopias gularis,-47.61666667,-24.25,Hasui
Rhopias gularis,-47.91666667,-24.38333333,Hasui
Rhopias gularis,-48.58333333,-24.58333333,Hasui
Rhopias gularis,-48.98333333,-24.65,Hasui
Rhopias gularis,-48,-24.68333333,Hasui
Rhopias gularis,-47.571052,-24.697539,Hasui
Drymophila ferruginea,-42.86666667,-19.65,Hasui
Drymophila ferruginea,-40.6,-19.91666667,Hasui
Drymophila ferruginea,-43.4,-19.93333333,Hasui
Drymophila ferruginea,-40.91666667,-20.08333333,Hasui
Drymophila ferruginea,-40.51666667,-20.1,Hasui
Drymophila ferruginea,-40.35,-20.31666667,Hasui
Drymophila ferruginea,-47.78333333,-20.33333333,Hasui
Drymophila ferruginea,-41.8,-20.36666667,Hasui
Drymophila ferruginea,-43.41666667,-20.38333333,Hasui
Drymophila ferruginea,-42.35,-21.11666667,Hasui
Drymophila ferruginea,-50.41666667,-21.2,Hasui
Drymophila ferruginea,-46.35,-21.26666667,Hasui
Drymophila ferruginea,-49.68333333,-21.36666667,Hasui
Drymophila ferruginea,-50.18333333,-21.4,Hasui
Drymophila ferruginea,-43.91666667,-21.55,Hasui
Drymophila ferruginea,-48.3,-21.61666667,Hasui
Drymophila ferruginea,-42.51666667,-21.66666667,Hasui
Drymophila ferruginea,-49.73333333,-21.66666667,Hasui
Drymophila ferruginea,-47.6,-21.71666667,Hasui
Drymophila ferruginea,-41.3,-21.75,Hasui
Drymophila ferruginea,-41.75,-21.83333333,Hasui
Drymophila ferruginea,-42.36666667,-21.96666667,Hasui
Drymophila ferruginea,-42.53333333,-22.26666667,Hasui
Drymophila ferruginea,-49.06666667,-22.31666667,Hasui
Drymophila ferruginea,-42.75,-22.36666667,Hasui
Drymophila ferruginea,-44.63333333,-22.38333333,Hasui
Drymophila ferruginea,-47.55,-22.4,Hasui
Drymophila ferruginea,-49.7,-22.41666667,Hasui
Drymophila ferruginea,-43.16666667,-22.5,Hasui
Drymophila ferruginea,-43.45,-22.6,Hasui
Drymophila ferruginea,-50.4,-22.65,Hasui
Drymophila ferruginea,-48.4,-22.78333333,Hasui
Drymophila ferruginea,-45.53333333,-22.8,Hasui
Drymophila ferruginea,-44,-22.93333333,Hasui
Drymophila ferruginea,-45.66666667,-22.93333333,Hasui
Drymophila ferruginea,-46.56666667,-22.95,Hasui
Drymophila ferruginea,-46.63333333,-22.98333333,Hasui
Drymophila ferruginea,-49.86666667,-22.98333333,Hasui
Drymophila ferruginea,-44.3,-23,Hasui
Drymophila ferruginea,-46.85,-23,Hasui
Drymophila ferruginea,-46.55,-23.11666667,Hasui
Drymophila ferruginea,-44.23333333,-23.15,Hasui
Drymophila ferruginea,-46.88333333,-23.18333333,Hasui
Drymophila ferruginea,-44.72813,-23.212287,Hasui
Drymophila ferruginea,-46.95,-23.23333333,Hasui
Drymophila ferruginea,-47.46666667,-23.28333333,Hasui
Drymophila ferruginea,-45.06666667,-23.43333333,Hasui
Drymophila ferruginea,-47.6,-23.43333333,Hasui
